candidate_id,job_role,hiring_score,rank_in_role,role_applicant_count,percentile_in_role,selected
820,Software Engineer,37.2,358,1221,70.8,0
2080,Software Engineer,37.0,359,1221,70.7,1
1309,Software Engineer,36.9,360,1221,70.6,0
3850,Software Engineer,36.9,360,1221,70.6,0
330,Software Engineer,36.8,362,1221,70.4,0
3693,Software Engineer,36.8,362,1221,70.4,0
865,Software Engineer,36.7,364,1221,70.2,0
1094,Software Engineer,36.7,364,1221,70.2,0
3134,Software Engineer,36.5,366,1221,70.0,0
3236,Software Engineer,36.5,366,1221,70.0,0
3806,Software Engineer,36.5,366,1221,70.0,0
941,Software Engineer,36.4,369,1221,69.8,0
2341,Software Engineer,36.4,369,1221,69.8,0
39,Software Engineer,36.2,371,1221,69.7,0
2388,Software Engineer,36.1,372,1221,69.6,0
954,Software Engineer,36.0,373,1221,69.5,1
1405,Software Engineer,36.0,373,1221,69.5,0
3654,Software Engineer,36.0,373,1221,69.5,0
84,Software Engineer,35.9,376,1221,69.2,0
2353,Software Engineer,35.9,376,1221,69.2,1
805,Software Engineer,35.8,378,1221,69.0,0
3321,Software Engineer,35.8,378,1221,69.0,0
3606,Software Engineer,35.8,378,1221,69.0,0
971,Software Engineer,35.7,381,1221,68.8,0
1222,Software Engineer,35.7,381,1221,68.8,0
1240,Software Engineer,35.7,381,1221,68.8,0
1784,Software Engineer,35.6,384,1221,68.6,0
2046,Software Engineer,35.6,384,1221,68.6,0
2052,Software Engineer,35.6,384,1221,68.6,0
272,Software Engineer,35.5,387,1221,68.3,1
849,Software Engineer,35.5,387,1221,68.3,0
562,Software Engineer,35.4,389,1221,68.2,1
2923,Software Engineer,35.2,390,1221,68.1,0
1230,Software Engineer,35.1,391,1221,68.0,0
2489,Software Engineer,35.1,391,1221,68.0,1
2102,Software Engineer,34.9,393,1221,67.9,0
2399,Software Engineer,34.8,394,1221,67.8,0
2970,Software Engineer,34.7,395,1221,67.7,0
1991,Software Engineer,34.5,396,1221,67.6,0
751,Software Engineer,34.4,397,1221,67.6,0
1093,Software Engineer,34.2,398,1221,67.5,1
723,Software Engineer,34.0,399,1221,67.4,1
1457,Software Engineer,33.8,400,1221,67.3,1
3750,Software Engineer,33.8,400,1221,67.3,0
259,Software Engineer,33.6,402,1221,67.1,0
2876,Software Engineer,33.6,402,1221,67.1,0
3332,Software Engineer,33.6,402,1221,67.1,1
2659,Software Engineer,33.5,405,1221,66.9,0
3618,Software Engineer,33.5,405,1221,66.9,0
193,Software Engineer,33.4,407,1221,66.7,0
3802,Software Engineer,33.4,407,1221,66.7,1
3964,Software Engineer,33.4,407,1221,66.7,0
1097,Software Engineer,33.3,410,1221,66.5,0
2896,Software Engineer,33.3,410,1221,66.5,0
1721,Software Engineer,33.0,412,1221,66.3,0
3673,Software Engineer,32.9,413,1221,66.2,0
3685,Software Engineer,32.9,413,1221,66.2,0
91,Software Engineer,32.8,415,1221,66.1,0
2597,Software Engineer,32.7,416,1221,66.0,0
3168,Software Engineer,32.6,417,1221,65.9,0
3705,Software Engineer,32.6,417,1221,65.9,1
188,Software Engineer,32.4,419,1221,65.6,0
1183,Software Engineer,32.4,419,1221,65.6,0
3120,Software Engineer,32.4,419,1221,65.6,0
3602,Software Engineer,32.4,419,1221,65.6,0
1896,Software Engineer,32.3,423,1221,65.4,0
1472,Software Engineer,32.2,424,1221,65.3,0
2350,Software Engineer,32.2,424,1221,65.3,0
545,Software Engineer,32.1,426,1221,65.1,1
767,Software Engineer,32.1,426,1221,65.1,0
3158,Software Engineer,32.1,426,1221,65.1,0
1860,Software Engineer,31.9,429,1221,64.9,0
485,Software Engineer,31.8,430,1221,64.9,1
3765,Software Engineer,31.7,431,1221,64.8,1
1003,Software Engineer,31.5,432,1221,64.6,1
2383,Software Engineer,31.5,432,1221,64.6,0
2664,Software Engineer,31.5,432,1221,64.6,0
742,Software Engineer,31.3,435,1221,64.4,1
1535,Software Engineer,31.3,435,1221,64.4,0
1367,Software Engineer,31.2,437,1221,64.3,0
2296,Software Engineer,31.2,437,1221,64.3,1
658,Software Engineer,31.1,439,1221,64.1,0
3157,Software Engineer,31.0,440,1221,64.0,0
2548,Software Engineer,30.9,441,1221,64.0,0
1952,Software Engineer,30.8,442,1221,63.9,0
1239,Software Engineer,30.7,443,1221,63.8,0
2233,Software Engineer,30.7,443,1221,63.8,0
2712,Software Engineer,30.6,445,1221,63.6,0
3151,Software Engineer,30.6,445,1221,63.6,0
2009,Software Engineer,30.5,447,1221,63.4,1
3929,Software Engineer,30.5,447,1221,63.4,0
1221,Software Engineer,30.3,449,1221,63.2,0
1605,Software Engineer,30.3,449,1221,63.2,0
3925,Software Engineer,30.3,449,1221,63.2,0
176,Software Engineer,30.2,452,1221,63.0,0
273,Software Engineer,30.2,452,1221,63.0,0
741,Software Engineer,30.2,452,1221,63.0,0
267,Software Engineer,30.1,455,1221,62.7,1
2064,Software Engineer,30.1,455,1221,62.7,1
3532,Software Engineer,30.1,455,1221,62.7,0
1726,Software Engineer,30.0,458,1221,62.4,0
1898,Software Engineer,30.0,458,1221,62.4,1
3595,Software Engineer,30.0,458,1221,62.4,1
3641,Software Engineer,30.0,458,1221,62.4,0
2555,Software Engineer,29.9,462,1221,62.2,1
2518,Software Engineer,29.8,463,1221,62.1,0
3133,Software Engineer,29.8,463,1221,62.1,1
3408,Software Engineer,29.8,463,1221,62.1,1
2844,Software Engineer,29.6,466,1221,61.9,1
1674,Software Engineer,29.5,467,1221,61.8,1
3060,Software Engineer,29.5,467,1221,61.8,0
239,Software Engineer,29.4,469,1221,61.6,0
2958,Software Engineer,29.4,469,1221,61.6,0
705,Software Engineer,29.3,471,1221,61.5,0
409,Software Engineer,29.2,472,1221,61.3,0
794,Software Engineer,29.2,472,1221,61.3,0
2390,Software Engineer,29.2,472,1221,61.3,1
2122,Software Engineer,29.1,475,1221,61.2,0
775,Software Engineer,29.0,476,1221,61.1,1
3728,Software Engineer,29.0,476,1221,61.1,1
3270,Software Engineer,28.7,478,1221,60.9,1
1275,Software Engineer,28.6,479,1221,60.8,0
3764,Software Engineer,28.6,479,1221,60.8,1
3824,Software Engineer,28.6,479,1221,60.8,0
943,Software Engineer,28.5,482,1221,60.6,1
436,Software Engineer,28.3,483,1221,60.5,0
1509,Software Engineer,28.2,484,1221,60.4,0
37,Software Engineer,28.1,485,1221,60.2,0
372,Software Engineer,28.1,485,1221,60.2,1
2887,Software Engineer,28.1,485,1221,60.2,0
3745,Software Engineer,28.1,485,1221,60.2,0
302,Software Engineer,28.0,489,1221,59.9,0
339,Software Engineer,28.0,489,1221,59.9,0
823,Software Engineer,28.0,489,1221,59.9,0
2121,Software Engineer,28.0,489,1221,59.9,0
1657,Software Engineer,27.8,493,1221,59.6,1
2579,Software Engineer,27.8,493,1221,59.6,1
3119,Software Engineer,27.8,493,1221,59.6,0
3225,Software Engineer,27.8,493,1221,59.6,0
2166,Software Engineer,27.7,497,1221,59.3,0
3121,Software Engineer,27.7,497,1221,59.3,1
2875,Software Engineer,27.6,499,1221,59.2,0
1752,Software Engineer,27.4,500,1221,59.1,1
2779,Software Engineer,27.4,500,1221,59.1,0
1468,Software Engineer,27.3,502,1221,59.0,1
231,Software Engineer,27.2,503,1221,58.8,1
445,Software Engineer,27.2,503,1221,58.8,0
488,Software Engineer,27.1,505,1221,58.7,0
1976,Software Engineer,27.0,506,1221,58.6,0
2084,Software Engineer,27.0,506,1221,58.6,0
2346,Software Engineer,26.9,508,1221,58.4,0
3020,Software Engineer,26.9,508,1221,58.4,0
2013,Software Engineer,26.8,510,1221,58.3,1
1482,Software Engineer,26.7,511,1221,58.1,1
2957,Software Engineer,26.7,511,1221,58.1,0
3390,Software Engineer,26.7,511,1221,58.1,0
173,Software Engineer,26.2,514,1221,58.0,0
1301,Software Engineer,26.1,515,1221,57.9,0
1765,Software Engineer,26.1,515,1221,57.9,0
3747,Software Engineer,26.0,517,1221,57.7,0
1156,Software Engineer,25.9,518,1221,57.6,1
3544,Software Engineer,25.9,518,1221,57.6,0
115,Software Engineer,25.8,520,1221,57.5,0
1116,Software Engineer,25.8,520,1221,57.5,0
1810,Software Engineer,25.7,522,1221,57.3,0
1693,Software Engineer,25.6,523,1221,57.2,0
3316,Software Engineer,25.5,524,1221,57.2,1
1984,Software Engineer,25.3,525,1221,57.0,0
2828,Software Engineer,25.3,525,1221,57.0,0
525,Software Engineer,25.2,527,1221,56.7,0
1653,Software Engineer,25.2,527,1221,56.7,0
3330,Software Engineer,25.2,527,1221,56.7,0
3608,Software Engineer,25.2,527,1221,56.7,0
3649,Software Engineer,25.2,527,1221,56.7,1
3818,Software Engineer,25.2,527,1221,56.7,0
424,Software Engineer,25.1,533,1221,56.4,0
953,Software Engineer,25.0,534,1221,56.3,0
3039,Software Engineer,25.0,534,1221,56.3,0
3975,Software Engineer,25.0,534,1221,56.3,1
164,Software Engineer,24.9,537,1221,56.0,0
587,Software Engineer,24.9,537,1221,56.0,0
2912,Software Engineer,24.9,537,1221,56.0,0
129,Software Engineer,24.8,540,1221,55.8,0
893,Software Engineer,24.8,540,1221,55.8,0
1851,Software Engineer,24.8,540,1221,55.8,0
71,Software Engineer,24.7,543,1221,55.6,0
475,Software Engineer,24.6,544,1221,55.4,0
1091,Software Engineer,24.6,544,1221,55.4,0
3527,Software Engineer,24.6,544,1221,55.4,0
821,Software Engineer,24.4,547,1221,55.2,1
1053,Software Engineer,24.4,547,1221,55.2,0
1255,Software Engineer,24.3,549,1221,55.1,0
682,Software Engineer,24.2,550,1221,54.9,0
1742,Software Engineer,24.2,550,1221,54.9,0
2184,Software Engineer,24.2,550,1221,54.9,0
3503,Software Engineer,24.2,550,1221,54.9,0
3978,Software Engineer,24.2,550,1221,54.9,0
2735,Software Engineer,24.1,555,1221,54.6,0
3339,Software Engineer,24.1,555,1221,54.6,0
1473,Software Engineer,24.0,557,1221,54.5,0
3027,Software Engineer,23.8,558,1221,54.3,1
3126,Software Engineer,23.8,558,1221,54.3,0
553,Software Engineer,23.7,560,1221,54.2,0
1944,Software Engineer,23.7,560,1221,54.2,0
153,Software Engineer,23.5,562,1221,54.1,0
3081,Software Engineer,23.4,563,1221,53.9,0
3253,Software Engineer,23.4,563,1221,53.9,0
3463,Software Engineer,23.4,563,1221,53.9,0
1164,Software Engineer,23.3,566,1221,53.7,0
1947,Software Engineer,23.2,567,1221,53.6,0
2873,Software Engineer,23.2,567,1221,53.6,0
192,Software Engineer,23.0,569,1221,53.5,0
2018,Software Engineer,22.9,570,1221,53.4,0
2162,Software Engineer,22.9,570,1221,53.4,0
753,Software Engineer,22.7,572,1221,53.1,0
828,Software Engineer,22.7,572,1221,53.1,1
2172,Software Engineer,22.7,572,1221,53.1,0
3763,Software Engineer,22.7,572,1221,53.1,0
769,Software Engineer,22.6,576,1221,52.8,0
2324,Software Engineer,22.6,576,1221,52.8,0
2891,Software Engineer,22.6,576,1221,52.8,1
455,Software Engineer,22.5,579,1221,52.6,0
2953,Software Engineer,22.5,579,1221,52.6,0
2998,Software Engineer,22.5,579,1221,52.6,0
2748,Software Engineer,22.4,582,1221,52.4,1
3794,Software Engineer,22.4,582,1221,52.4,0
266,Software Engineer,22.3,584,1221,52.2,0
936,Software Engineer,22.3,584,1221,52.2,0
375,Software Engineer,22.2,586,1221,52.0,0
3374,Software Engineer,22.2,586,1221,52.0,0
3936,Software Engineer,22.2,586,1221,52.0,1
213,Software Engineer,22.1,589,1221,51.6,1
218,Software Engineer,22.1,589,1221,51.6,0
921,Software Engineer,22.1,589,1221,51.6,0
1741,Software Engineer,22.1,589,1221,51.6,1
2097,Software Engineer,22.1,589,1221,51.6,0
3097,Software Engineer,22.1,589,1221,51.6,0
3112,Software Engineer,22.0,595,1221,51.4,0
2708,Software Engineer,21.9,596,1221,51.3,1
3945,Software Engineer,21.8,597,1221,51.2,0
1184,Software Engineer,21.7,598,1221,51.1,1
888,Software Engineer,21.6,599,1221,50.9,1
1592,Software Engineer,21.6,599,1221,50.9,1
3163,Software Engineer,21.6,599,1221,50.9,0
3385,Software Engineer,21.6,599,1221,50.9,0
3656,Software Engineer,21.6,599,1221,50.9,1
3333,Software Engineer,21.5,604,1221,50.6,0
806,Software Engineer,21.4,605,1221,50.5,0
3155,Software Engineer,21.4,605,1221,50.5,0
3300,Software Engineer,21.4,605,1221,50.5,0
1124,Software Engineer,21.3,608,1221,50.2,0
1621,Software Engineer,21.3,608,1221,50.2,0
3523,Software Engineer,21.3,608,1221,50.2,0
3003,Software Engineer,21.2,611,1221,50.0,0
3401,Software Engineer,21.2,611,1221,50.0,0
3981,Software Engineer,21.2,611,1221,50.0,0
647,Software Engineer,21.1,614,1221,49.8,0
3008,Software Engineer,21.0,615,1221,49.7,0
771,Software Engineer,20.9,616,1221,49.5,0
808,Software Engineer,20.9,616,1221,49.5,1
2031,Software Engineer,20.9,616,1221,49.5,0
2194,Software Engineer,20.9,616,1221,49.5,0
254,Software Engineer,20.7,620,1221,49.2,0
1154,Software Engineer,20.7,620,1221,49.2,0
1936,Software Engineer,20.7,620,1221,49.2,0
1894,Software Engineer,20.5,623,1221,49.1,1
1445,Software Engineer,20.4,624,1221,48.9,0
3804,Software Engineer,20.4,624,1221,48.9,0
125,Software Engineer,20.3,626,1221,48.7,0
335,Software Engineer,20.3,626,1221,48.7,0
1443,Software Engineer,20.3,626,1221,48.7,0
3209,Software Engineer,20.3,626,1221,48.7,0
2513,Software Engineer,20.2,630,1221,48.4,0
2631,Software Engineer,20.2,630,1221,48.4,0
209,Software Engineer,20.1,632,1221,48.3,0
1047,Software Engineer,20.1,632,1221,48.3,0
938,Software Engineer,20.0,634,1221,48.1,0
1139,Software Engineer,20.0,634,1221,48.1,0
2814,Software Engineer,20.0,634,1221,48.1,0
870,Software Engineer,19.9,637,1221,47.8,0
1050,Software Engineer,19.9,637,1221,47.8,0
2295,Software Engineer,19.9,637,1221,47.8,1
815,Software Engineer,19.8,640,1221,47.6,0
1209,Software Engineer,19.8,640,1221,47.6,0
2458,Software Engineer,19.8,640,1221,47.6,0
319,Software Engineer,19.7,643,1221,47.3,1
1122,Software Engineer,19.7,643,1221,47.3,0
2965,Software Engineer,19.7,643,1221,47.3,0
3285,Software Engineer,19.7,643,1221,47.3,0
3439,Software Engineer,19.7,643,1221,47.3,0
3697,Software Engineer,19.6,648,1221,47.0,0
1915,Software Engineer,19.5,649,1221,46.9,0
3742,Software Engineer,19.5,649,1221,46.9,0
1911,Software Engineer,19.4,651,1221,46.7,0
3026,Software Engineer,19.4,651,1221,46.7,0
3310,Software Engineer,19.4,651,1221,46.7,0
2615,Software Engineer,19.3,654,1221,46.5,0
918,Software Engineer,19.2,655,1221,46.4,0
2989,Software Engineer,19.2,655,1221,46.4,0
561,Software Engineer,19.1,657,1221,46.2,1
679,Software Engineer,19.1,657,1221,46.2,0
1576,Software Engineer,19.1,657,1221,46.2,1
1584,Software Engineer,19.1,657,1221,46.2,0
423,Software Engineer,19.0,661,1221,45.9,1
669,Software Engineer,19.0,661,1221,45.9,0
2038,Software Engineer,19.0,661,1221,45.9,0
157,Software Engineer,18.9,664,1221,45.7,0
1055,Software Engineer,18.9,664,1221,45.7,0
140,Software Engineer,18.8,666,1221,45.5,0
1318,Software Engineer,18.8,666,1221,45.5,0
2417,Software Engineer,18.8,666,1221,45.5,0
294,Software Engineer,18.5,669,1221,45.0,0
469,Software Engineer,18.5,669,1221,45.0,0
1519,Software Engineer,18.5,669,1221,45.0,0
1916,Software Engineer,18.5,669,1221,45.0,0
1990,Software Engineer,18.5,669,1221,45.0,0
2086,Software Engineer,18.5,669,1221,45.0,0
2290,Software Engineer,18.5,669,1221,45.0,0
2493,Software Engineer,18.4,676,1221,44.7,0
1600,Software Engineer,18.3,677,1221,44.6,0
2100,Software Engineer,18.3,677,1221,44.6,0
2890,Software Engineer,18.3,677,1221,44.6,0
2810,Software Engineer,18.2,680,1221,44.2,1
2815,Software Engineer,18.2,680,1221,44.2,0
2847,Software Engineer,18.2,680,1221,44.2,0
3372,Software Engineer,18.2,680,1221,44.2,0
3997,Software Engineer,18.2,680,1221,44.2,0
885,Software Engineer,18.1,685,1221,43.9,1
2640,Software Engineer,18.1,685,1221,43.9,0
3644,Software Engineer,18.1,685,1221,43.9,0
2049,Software Engineer,18.0,688,1221,43.7,0
2754,Software Engineer,18.0,688,1221,43.7,0
3343,Software Engineer,18.0,688,1221,43.7,0
407,Software Engineer,17.9,691,1221,43.4,0
2638,Software Engineer,17.9,691,1221,43.4,0
3199,Software Engineer,17.9,691,1221,43.4,0
2228,Software Engineer,17.8,694,1221,43.2,0
3284,Software Engineer,17.7,695,1221,43.2,0
109,Software Engineer,17.6,696,1221,42.9,0
952,Software Engineer,17.6,696,1221,42.9,0
1016,Software Engineer,17.6,696,1221,42.9,0
1877,Software Engineer,17.6,696,1221,42.9,0
2687,Software Engineer,17.6,696,1221,42.9,1
763,Software Engineer,17.4,701,1221,42.6,0
1512,Software Engineer,17.4,701,1221,42.6,0
2447,Software Engineer,17.4,701,1221,42.6,1
1341,Software Engineer,17.3,704,1221,42.3,0
1442,Software Engineer,17.3,704,1221,42.3,0
2130,Software Engineer,17.3,704,1221,42.3,0
9,Software Engineer,17.2,707,1221,42.1,0
3510,Software Engineer,17.2,707,1221,42.1,0
28,Software Engineer,17.1,709,1221,41.9,0
2919,Software Engineer,17.1,709,1221,41.9,0
3549,Software Engineer,17.1,709,1221,41.9,0
3645,Software Engineer,17.1,709,1221,41.9,0
456,Software Engineer,17.0,713,1221,41.6,0
663,Software Engineer,17.0,713,1221,41.6,0
700,Software Engineer,17.0,713,1221,41.6,1
1371,Software Engineer,17.0,713,1221,41.6,0
50,Software Engineer,16.9,717,1221,41.4,0
1685,Software Engineer,16.8,718,1221,41.2,0
3283,Software Engineer,16.8,718,1221,41.2,1
3968,Software Engineer,16.8,718,1221,41.2,0
1406,Software Engineer,16.7,721,1221,40.8,0
1994,Software Engineer,16.7,721,1221,40.8,0
2179,Software Engineer,16.7,721,1221,40.8,0
2864,Software Engineer,16.7,721,1221,40.8,0
3063,Software Engineer,16.7,721,1221,40.8,0
3636,Software Engineer,16.7,721,1221,40.8,0
1491,Software Engineer,16.6,727,1221,40.5,0
2709,Software Engineer,16.6,727,1221,40.5,0
3410,Software Engineer,16.6,727,1221,40.5,0
1433,Software Engineer,16.4,730,1221,40.2,0
3082,Software Engineer,16.4,730,1221,40.2,0
3793,Software Engineer,16.4,730,1221,40.2,0
1196,Software Engineer,16.3,733,1221,40.0,0
1248,Software Engineer,16.3,733,1221,40.0,0
1686,Software Engineer,16.3,733,1221,40.0,0
539,Software Engineer,16.2,736,1221,39.6,0
899,Software Engineer,16.2,736,1221,39.6,1
2442,Software Engineer,16.2,736,1221,39.6,0
2477,Software Engineer,16.2,736,1221,39.6,0
2660,Software Engineer,16.2,736,1221,39.6,1
473,Software Engineer,16.1,741,1221,39.3,1
2908,Software Engineer,16.1,741,1221,39.3,0
3638,Software Engineer,16.1,741,1221,39.3,0
926,Software Engineer,16.0,744,1221,39.1,0
1329,Software Engineer,16.0,744,1221,39.1,0
2683,Software Engineer,16.0,744,1221,39.1,0
2539,Software Engineer,15.9,747,1221,38.9,0
2585,Software Engineer,15.9,747,1221,38.9,0
514,Software Engineer,15.8,749,1221,38.6,0
1045,Software Engineer,15.8,749,1221,38.6,0
1796,Software Engineer,15.8,749,1221,38.6,0
1891,Software Engineer,15.8,749,1221,38.6,0
2714,Software Engineer,15.8,749,1221,38.6,0
795,Software Engineer,15.7,754,1221,38.3,0
146,Software Engineer,15.6,755,1221,38.2,0
287,Software Engineer,15.6,755,1221,38.2,0
1520,Software Engineer,15.5,757,1221,38.0,0
1651,Software Engineer,15.5,757,1221,38.0,0
2594,Software Engineer,15.5,757,1221,38.0,0
2938,Software Engineer,15.5,757,1221,38.0,0
1236,Software Engineer,15.4,761,1221,37.7,0
3198,Software Engineer,15.4,761,1221,37.7,0
3986,Software Engineer,15.4,761,1221,37.7,0
413,Software Engineer,15.3,764,1221,37.3,0
812,Software Engineer,15.3,764,1221,37.3,1
2110,Software Engineer,15.3,764,1221,37.3,1
2237,Software Engineer,15.3,764,1221,37.3,0
3934,Software Engineer,15.3,764,1221,37.3,0
59,Software Engineer,15.2,769,1221,36.9,0
98,Software Engineer,15.2,769,1221,36.9,0
671,Software Engineer,15.2,769,1221,36.9,0
2922,Software Engineer,15.2,769,1221,36.9,0
3661,Software Engineer,15.2,769,1221,36.9,0
3814,Software Engineer,15.2,769,1221,36.9,0
352,Software Engineer,15.1,775,1221,36.6,0
1041,Software Engineer,15.0,776,1221,36.5,1
2805,Software Engineer,15.0,776,1221,36.5,0
1887,Software Engineer,14.9,778,1221,36.3,0
3191,Software Engineer,14.9,778,1221,36.3,0
3955,Software Engineer,14.9,778,1221,36.3,0
762,Software Engineer,14.8,781,1221,36.0,0
2259,Software Engineer,14.8,781,1221,36.0,0
2520,Software Engineer,14.8,781,1221,36.0,1
3000,Software Engineer,14.8,781,1221,36.0,0
552,Software Engineer,14.7,785,1221,35.7,0
1859,Software Engineer,14.7,785,1221,35.7,0
3702,Software Engineer,14.6,787,1221,35.6,0
1105,Software Engineer,14.5,788,1221,35.5,0
2217,Software Engineer,14.5,788,1221,35.5,0
3665,Software Engineer,14.5,788,1221,35.5,0
3442,Software Engineer,14.4,791,1221,35.2,0
3564,Software Engineer,14.4,791,1221,35.2,0
3572,Software Engineer,14.4,791,1221,35.2,0
798,Software Engineer,14.3,794,1221,35.1,0
1837,Software Engineer,14.2,795,1221,34.9,0
2201,Software Engineer,14.2,795,1221,34.9,0
3651,Software Engineer,14.2,795,1221,34.9,1
204,Software Engineer,14.1,798,1221,34.6,1
1402,Software Engineer,14.1,798,1221,34.6,0
3996,Software Engineer,14.1,798,1221,34.6,0
69,Software Engineer,14.0,801,1221,34.4,0
1456,Software Engineer,14.0,801,1221,34.4,0
2041,Software Engineer,13.9,803,1221,34.2,0
2560,Software Engineer,13.9,803,1221,34.2,0
2743,Software Engineer,13.9,803,1221,34.2,0
2939,Software Engineer,13.9,803,1221,34.2,0
3622,Software Engineer,13.9,803,1221,34.2,0
2785,Software Engineer,13.8,808,1221,33.7,0
3011,Software Engineer,13.8,808,1221,33.7,0
3190,Software Engineer,13.8,808,1221,33.7,0
3398,Software Engineer,13.8,808,1221,33.7,0
3495,Software Engineer,13.8,808,1221,33.7,0
3642,Software Engineer,13.8,808,1221,33.7,0
3657,Software Engineer,13.8,808,1221,33.7,0
513,Software Engineer,13.7,815,1221,33.1,0
1376,Software Engineer,13.7,815,1221,33.1,0
1530,Software Engineer,13.7,815,1221,33.1,1
1902,Software Engineer,13.7,815,1221,33.1,0
2478,Software Engineer,13.7,815,1221,33.1,0
2886,Software Engineer,13.7,815,1221,33.1,0
3434,Software Engineer,13.7,815,1221,33.1,0
511,Software Engineer,13.6,822,1221,32.6,0
2763,Software Engineer,13.6,822,1221,32.6,1
2838,Software Engineer,13.6,822,1221,32.6,0
2880,Software Engineer,13.6,822,1221,32.6,0
3109,Software Engineer,13.6,822,1221,32.6,0
3943,Software Engineer,13.6,822,1221,32.6,0
1298,Software Engineer,13.5,828,1221,32.1,0
1904,Software Engineer,13.5,828,1221,32.1,0
2005,Software Engineer,13.5,828,1221,32.1,0
3706,Software Engineer,13.5,828,1221,32.1,1
1233,Software Engineer,13.4,832,1221,31.8,0
1645,Software Engineer,13.4,832,1221,31.8,0
3318,Software Engineer,13.4,832,1221,31.8,0
3805,Software Engineer,13.4,832,1221,31.8,0
872,Software Engineer,13.3,836,1221,31.5,0
1394,Software Engineer,13.3,836,1221,31.5,0
3352,Software Engineer,13.3,836,1221,31.5,0
261,Software Engineer,13.2,839,1221,31.2,1
1189,Software Engineer,13.2,839,1221,31.2,1
1517,Software Engineer,13.2,839,1221,31.2,0
3984,Software Engineer,13.2,839,1221,31.2,0
1081,Software Engineer,13.1,843,1221,30.9,0
1608,Software Engineer,13.1,843,1221,30.9,1
2012,Software Engineer,13.1,843,1221,30.9,0
2299,Software Engineer,13.1,843,1221,30.9,1
3032,Software Engineer,13.0,847,1221,30.6,0
3068,Software Engineer,13.0,847,1221,30.6,0
3245,Software Engineer,13.0,847,1221,30.6,1
131,Software Engineer,12.9,850,1221,30.1,0
309,Software Engineer,12.9,850,1221,30.1,0
454,Software Engineer,12.9,850,1221,30.1,0
1360,Software Engineer,12.9,850,1221,30.1,0
2242,Software Engineer,12.9,850,1221,30.1,0
2498,Software Engineer,12.9,850,1221,30.1,0
2986,Software Engineer,12.9,850,1221,30.1,0
3189,Software Engineer,12.9,850,1221,30.1,0
3741,Software Engineer,12.9,850,1221,30.1,0
3784,Software Engineer,12.9,850,1221,30.1,0
240,Software Engineer,12.8,860,1221,29.4,0
398,Software Engineer,12.8,860,1221,29.4,0
451,Software Engineer,12.8,860,1221,29.4,0
903,Software Engineer,12.8,860,1221,29.4,0
931,Software Engineer,12.8,860,1221,29.4,0
2698,Software Engineer,12.8,860,1221,29.4,0
268,Software Engineer,12.7,866,1221,29.0,1
764,Software Engineer,12.7,866,1221,29.0,0
1253,Software Engineer,12.7,866,1221,29.0,0
1611,Software Engineer,12.7,866,1221,29.0,0
2060,Software Engineer,12.7,866,1221,29.0,0
3184,Software Engineer,12.7,866,1221,29.0,0
163,Software Engineer,12.6,872,1221,28.5,0
643,Software Engineer,12.6,872,1221,28.5,0
766,Software Engineer,12.6,872,1221,28.5,0
1434,Software Engineer,12.6,872,1221,28.5,0
2848,Software Engineer,12.6,872,1221,28.5,0
3257,Software Engineer,12.6,872,1221,28.5,0
852,Software Engineer,12.5,878,1221,27.9,0
1803,Software Engineer,12.5,878,1221,27.9,0
2160,Software Engineer,12.5,878,1221,27.9,0
2342,Software Engineer,12.5,878,1221,27.9,0
2689,Software Engineer,12.5,878,1221,27.9,0
2985,Software Engineer,12.5,878,1221,27.9,0
3492,Software Engineer,12.5,878,1221,27.9,0
620,Software Engineer,12.4,885,1221,27.4,0
791,Software Engineer,12.4,885,1221,27.4,0
1180,Software Engineer,12.4,885,1221,27.4,0
1710,Software Engineer,12.4,885,1221,27.4,0
3781,Software Engineer,12.4,885,1221,27.4,0
733,Software Engineer,12.3,890,1221,27.1,0
3038,Software Engineer,12.3,890,1221,27.1,1
3416,Software Engineer,12.3,890,1221,27.1,0
108,Software Engineer,12.2,893,1221,26.9,0
1393,Software Engineer,12.2,893,1221,26.9,0
1598,Software Engineer,12.2,893,1221,26.9,0
292,Software Engineer,12.1,896,1221,26.5,1
1427,Software Engineer,12.1,896,1221,26.5,0
1428,Software Engineer,12.1,896,1221,26.5,0
1617,Software Engineer,12.1,896,1221,26.5,0
2713,Software Engineer,12.1,896,1221,26.5,0
3827,Software Engineer,12.1,896,1221,26.5,0
2374,Software Engineer,12.0,902,1221,26.0,0
2443,Software Engineer,12.0,902,1221,26.0,1
2629,Software Engineer,12.0,902,1221,26.0,0
2732,Software Engineer,12.0,902,1221,26.0,0
3528,Software Engineer,12.0,902,1221,26.0,0
3835,Software Engineer,12.0,902,1221,26.0,0
3874,Software Engineer,12.0,902,1221,26.0,0
693,Software Engineer,11.9,909,1221,25.6,0
2463,Software Engineer,11.9,909,1221,25.6,0
972,Software Engineer,11.8,911,1221,25.3,0
1835,Software Engineer,11.8,911,1221,25.3,0
2550,Software Engineer,11.8,911,1221,25.3,0
2877,Software Engineer,11.8,911,1221,25.3,0
3215,Software Engineer,11.8,911,1221,25.3,0
206,Software Engineer,11.7,916,1221,24.9,0
1408,Software Engineer,11.7,916,1221,24.9,0
1888,Software Engineer,11.7,916,1221,24.9,0
3018,Software Engineer,11.7,916,1221,24.9,0
290,Software Engineer,11.6,920,1221,24.6,0
703,Software Engineer,11.6,920,1221,24.6,0
